card_id,credit_card_number,customer_id,status,issued_on,card_type,limit
232c8e74-476b-4304-b45c-30d3087c3ea5,8230010368304044,f3a442a8-498e-4a58-ba03-f8a8c9d730b9,Inactive,2024-06-14 06:27:48,Debit,2000
6de87a13-fb9d-433f-af07-0e09d741f3ff,9822413624799712,b8c8e74e-2fce-4ab6-b68b-1193d9ee813f,Inactive,2023-01-20 13:40:55,Debit,7500
45443859-b0ec-4ca1-947e-09dd138b2b87,2328261384812302,1f83c9d5-60b7-4df0-a778-cb80b85fa524,Active,2022-04-21 08:47:22,Debit,7500
a15c2330-e8b3-46e4-9027-fb30ff4be22b,4841716612396057,f71d5ec8-f406-452c-8e6c-93760e2c0563,Active,2021-01-16 15:40:15,Debit,4000
928a22ba-7d28-41c2-93fd-dd5f642fa8ef,1786447984885630,d96faa98-449f-4c0d-beee-1f5ea6051963,Active,2023-11-04 21:42:29,Debit,8000
ca609b9a-7a46-4c37-bdfc-76e3aa1949d4,5423018237396379,bd915856-087a-4728-87d9-7aee2fa6133f,Inactive,2022-04-15 03:51:45,Debit,7500
6f6deaf4-7cab-42b4-af3e-28b1280de129,7508627360062096,83541c24-9ae3-4c71-b140-7a8f74f46d71,Inactive,2024-07-01 10:05:48,Credit,8000
183efd37-0385-4835-8887-73d2ccd505a8,2095956229364566,eccf9ec7-9feb-40f5-b090-b7c2779aedfc,Active,2022-10-31 03:25:19,Debit,8000
88beccd6-77c2-4161-9980-248f57dce86d,2796092168056640,39774b42-ead9-4700-88a8-af5c8512788d,Inactive,2023-09-10 22:54:02,Credit,9500
62b4b786-8f17-4d04-90f9-bbcaf584e45f,9211877859927949,6b4aa679-4780-4388-91de-4b2dab7ceeda,Active,2023-12-21 12:54:27,Debit,7500
fb1bde70-4ea5-45cf-a9ea-2a2fbc721a78,9204552446262456,66fd04f0-bf2a-4279-ae64-9af16df3c74e,Inactive,2021-05-02 16:50:21,Credit,8500
392e790b-ea63-4856-9595-137a70d90782,6677304272044127,439d6542-9570-4dd5-b4fa-6bb4d0ea829a,Active,2024-07-06 17:16:13,Credit,8000
720f0b22-34ab-48de-8bbf-20415c3e1a93,8307250316105712,408ce9dc-388e-4b14-a8aa-ef0f0960af46,Inactive,2025-04-01 23:40:04,Credit,2000
5f16d0d1-5265-4cbc-9db5-d3b3227e9106,4114075258772979,336eae55-3576-42df-87b1-9dc797e95eca,Active,2024-07-20 20:21:50,Debit,6000
bdde14aa-24dd-41d6-8443-c15048692495,8261773367320121,393d1642-9e91-429e-929f-ccaec11c50b1,Inactive,2022-03-09 15:17:50,Debit,7500
553e8b30-f231-4daf-9643-0871a1fb9795,2743705902925878,6293e762-269b-40fc-8a1a-0340a6d93fd0,Inactive,2025-02-05 15:19:45,Credit,8000
7327cf8a-c343-4076-8050-007ea66607ad,2869414562727718,4dde318a-b28a-4f8f-917e-3d491d5d5a26,Inactive,2022-03-21 11:24:16,Debit,2000
b24c149f-6882-4bf8-b7b9-22f10de7e96b,6838405474278269,7d833d90-705c-43f9-89ff-26fbb99c4172,Active,2024-05-04 01:27:55,Debit,2500
b3a3f171-e327-465a-9a38-4f493237d11b,7980914031091614,31c30671-b3ef-4604-a9c7-dae4725b6b03,Inactive,2024-10-04 04:04:50,Credit,6500
50c397ad-1874-4276-ad97-e6036266b75a,6238788297765885,0a11c070-332c-4d43-8390-2f9819d7a4c1,Active,2022-06-15 05:10:29,Debit,1500
58772819-37df-4611-95e5-fc7d2de0f1b0,7072766304987761,f330bbc5-fa4d-49e0-90d4-e0ac9ac5902e,Inactive,2022-06-06 18:16:54,Debit,8500
55a50783-b5d5-494a-93d0-5ed3315d2ffb,4517979045716482,919c1f5d-ebca-4768-8fa8-c6f82edb6d8e,Inactive,2021-09-18 04:16:11,Credit,3500
c2b52c20-dbae-46d9-b92b-1a1bc8d5af0a,3319764711275931,9eeb96bb-169d-4631-ad8a-0c70ba996258,Active,2021-02-17 07:15:03,Debit,2000
33fcb30a-136d-4a54-b506-34b395e02266,2710467954641590,fb6ff466-d2b0-41bc-a252-18676e7b72e6,Inactive,2023-04-01 18:50:30,Credit,3500
517babb5-504c-4027-a2e6-e77c4ed62fc3,9709414764730638,401909cd-c3b6-45c1-a193-0641511a27e6,Inactive,2022-09-21 11:18:04,Debit,4500
00ee0b13-d1ad-4e3e-8984-a596412f6840,9955846990542490,35906829-6a0d-4cec-8a5f-0f7330c7f9ed,Active,2021-01-03 02:53:32,Credit,2000
2a02d34f-4292-4195-96a8-d404ff14ddb8,5896378615761969,88cb29e1-70aa-46ae-b8a2-3ae93b84454b,Active,2023-06-14 09:10:48,Debit,5500
c11e99bf-5578-4665-a1bf-3a84692c5278,4195373703000672,4c3699d9-8bc3-464b-9b2c-6204227ce9a1,Inactive,2021-11-19 22:26:32,Credit,2000
c4730151-06e2-4847-9c8e-0641a0c423a1,3754826703678145,a8dc92ca-a876-4e13-aca4-1749ab2b011e,Inactive,2021-07-03 03:09:16,Credit,8000
aea241e9-da1b-40af-89ea-6ccec46b7381,2025080091260280,8aa3ed8b-0bb6-474c-8a86-c5243fcd1c72,Active,2023-07-23 18:21:43,Debit,3500
10e46892-e216-4fa7-a3f2-728234a6dad6,1794265162251947,04c1fadd-e4ec-4800-b971-dcaf80442d3d,Inactive,2024-07-20 08:16:18,Debit,6500
b24fe380-4549-41d9-9c10-6bf0b713f58a,5865052942039399,02beaebb-6155-452b-9f10-465b30fa2d60,Inactive,2023-01-28 06:38:09,Debit,6500
f819ed20-2965-4491-8e30-5cf9ae949da8,8094872778595103,4d5f6fd3-fe6d-4c44-8221-2f2a1c65f9da,Active,2024-01-26 13:32:39,Credit,8500
926f6461-5e00-4ea2-bdaf-79c8ff18ab89,4738713894698426,4418ceb3-06d7-443a-8033-228428dffd79,Inactive,2021-08-16 22:35:06,Credit,7000
97fd2f96-7273-4bd9-ab29-73935b15be18,2808641117063792,944af818-a800-4df7-a19b-949b10485413,Inactive,2021-01-15 04:54:09,Credit,6500
5fb008bc-85fb-4db3-8a5b-dd821de6efe3,9853143256891201,4c14c8ad-d500-4d87-9192-7491d3a25f7b,Inactive,2024-04-18 19:57:53,Credit,3000
93f24583-854e-4c3e-bd78-4d227567ad45,1077358836837211,87cccd11-578f-4e40-b9a4-2661ba6e262a,Active,2025-05-24 12:51:25,Debit,6000
6df08a27-680b-42bd-91f5-4215f865091e,9093194297602721,08e23a40-f905-4e40-804b-6160575c71f2,Inactive,2024-11-26 11:40:34,Debit,4000
f784e52c-3c50-4b08-ac05-fb8a009d879a,9676265513192554,293311a5-7e33-4882-b107-85f359c1a62e,Active,2023-03-24 08:09:18,Debit,7500
29afd767-0a83-422f-a2af-8ef0e8ddda36,5865876447367365,4c5be0d3-a56e-45a5-b6c7-de5e3267cb32,Inactive,2024-06-27 07:11:40,Debit,5500
e1afcc5a-92d4-4773-bc2f-dc0faf9a607b,1054416735630384,3057307d-4a9a-49d0-99b6-6162b79dab9c,Active,2022-04-10 05:32:15,Credit,4000
2c0ab779-c4bf-4903-80e8-7534b1f7baf4,5800152985949352,ce52d4da-c021-4643-93a0-8f89e3f9d8ef,Active,2021-08-13 03:13:29,Credit,7000
508dfb65-20ce-41d1-8944-22edf1e19120,3166021863055986,e0c29336-44dc-4cfe-a8ad-33fe9c7e0c30,Inactive,2023-10-13 13:55:18,Debit,7000
0c50cdbf-1d5b-4c2f-8f08-ec08695f3929,5359366172883879,1de9c598-9b07-404d-95fb-8c85cc5e139b,Inactive,2022-09-11 21:28:20,Credit,7500
4e914957-d2b7-43ed-ad5e-1afcfee43338,8003705595295561,963071fd-d686-4658-ae9a-d09ae44c7863,Inactive,2023-04-14 17:07:11,Credit,5500
705b9d6a-55fe-42c0-a9e8-6ead0f86576f,1997031215436825,169e325e-2ee2-444f-ac46-1e2f3f299909,Inactive,2024-08-24 06:17:58,Debit,6500
c5c1990c-61dd-4554-9bc6-e7277f46ada6,3145880472761461,5596a5f9-6c0a-41f2-a4ce-b91e6ede4437,Inactive,2022-03-14 13:32:13,Credit,9000
45c9e590-8a47-4a0f-9d7e-64d929ce1842,9373798015608163,9b83d442-6c41-4d38-8a30-cf93c921b532,Inactive,2023-09-29 13:33:27,Debit,9000
63c13722-d8cd-4c7f-90d6-81b8dd167e42,6591388352710256,91569ea1-0661-4f99-b928-0076019e74ee,Active,2022-03-07 08:12:36,Credit,8000
235ba7f4-a2e2-422c-afc9-622d7748ace1,4716205991866038,def20c45-4366-493a-85c5-3fc35326b07c,Active,2024-06-03 08:52:58,Credit,1500
e3c2f617-d16c-44ea-92db-8eeecfe349b0,3968019971589491,10adb211-2806-498f-8d66-f48a747df9e5,Active,2022-10-12 08:44:45,Debit,6500
b1a958d8-d836-497c-b7c2-fa48a2d2134a,3635685441769034,1e8558a1-cb86-47dc-855f-50c94be27b98,Inactive,2023-10-12 03:09:28,Credit,3000
7819253d-5ebb-43fd-9013-b270784fdf27,4755235147228295,a5e4e80c-3274-4234-a84b-504f04a5e716,Inactive,2022-02-27 23:37:05,Credit,1500
ce083d5f-d262-453e-96bb-375eec239130,8616561931367678,c814d0fb-e38f-4638-b0e1-8676602750e2,Active,2022-03-26 14:47:08,Debit,5000
8888216e-fa0e-4aef-b8fc-13204995e98d,2225762717821150,4ba36b18-7f9a-4e8a-bc32-49a253e1ba6a,Active,2021-03-03 11:08:26,Debit,1500
90cad8dd-6eaa-43ce-9a4f-132d8e30bb2c,2356496420698542,1b02476c-a0e3-4f2a-bb86-4fd23c7a5b84,Active,2022-07-05 21:41:23,Credit,8000
8c021902-fa45-4f18-9e1d-1d858439d682,9623292943001224,0ba9ac32-161e-43f7-b29e-b1c3a3b8c861,Inactive,2024-02-04 14:52:13,Credit,2000
baa375f3-cf78-48e3-a09d-bbdb07cb593a,4489659456920064,5f5ef9b3-17c6-42a4-9993-a991f5267a6b,Active,2024-03-17 11:12:29,Debit,5000
c981bdf6-a227-4ecd-a528-e90a29a20836,6467197418027061,41b2eae0-a0ce-4922-9e73-9b5748312a84,Inactive,2021-08-15 16:36:12,Credit,1000
33a4a536-59db-47c5-941c-72f9f65dd1d3,1141301480450548,86497701-8387-4767-8f35-1e1912d8a655,Inactive,2022-08-09 11:19:16,Credit,2500
5f0a0d82-838b-4fd4-b6a7-9caba77d73ad,6723924562644395,b34bc5ac-5b0b-4784-9a4b-b1d147624161,Inactive,2022-06-24 23:37:31,Debit,2500
cffcb87e-a238-40b4-b94e-556a33d342c8,3663748990607034,8e8bf70b-6320-447e-ba72-cafe3f373ca0,Active,2022-10-11 17:48:52,Debit,7000
4abda125-178e-4d09-947b-563f4cfa820a,5218742487256073,0ab66701-394c-46cf-9862-674c066b224f,Active,2024-07-05 10:42:34,Credit,2000
342bb308-b25a-456f-bf27-7d3d9d67d674,1436416614173518,fed4b1f0-a383-4505-bdb4-00625a9d7462,Active,2023-04-29 20:54:01,Debit,1000
f1ffca99-7202-4563-b691-6bd11a7b3bbe,1214111133145303,2b2d731a-0553-45a5-a037-61452d7655e0,Inactive,2021-02-28 09:20:32,Credit,4500
12589425-8a26-416a-9384-d1b526fd7774,9361380866268500,03d316c5-f788-4439-9915-dd9822a76aca,Active,2025-02-27 08:26:20,Debit,9500
6efe89a1-5b09-41e8-99d5-539bc08a376f,2129873604862220,fbed2999-683c-49df-aaec-dea2a25dd863,Inactive,2022-02-10 10:53:19,Credit,1000
d86819c5-de4a-483c-aa80-d7972554ff7e,2516847074273009,464cf836-b520-4a4a-94e5-4b437336108d,Active,2024-12-06 14:58:43,Debit,4500
81b19237-0666-4d6b-ad08-7034ed4a21ed,4943576162386670,a05b2882-9baf-4ad2-9d00-4abf1bf21fb5,Active,2024-08-14 09:46:42,Debit,7500
f5afa48c-42ed-4e77-900a-c6c40f0ece55,9358877555320853,53e926bd-b203-4376-a110-044ecc8e3e7e,Inactive,2021-08-10 11:40:29,Credit,3500
14e79648-f0a5-4763-812a-c6c57a23bb01,4655713649275858,aecf4f70-7627-4204-b17f-afd445fedaa3,Active,2023-03-15 06:46:36,Credit,1000
78440c45-b28b-42a7-94a8-960ddcb8c53e,8739601035348942,edc917d9-4c9e-4b98-9438-8d9ec77091c6,Inactive,2022-07-31 01:28:33,Debit,1000
f04a4f07-f0c8-4fe0-99f2-31cdc81e15ee,4040110790155436,8091576a-e274-4d07-9e77-2762eca2624c,Inactive,2023-05-30 17:57:52,Credit,8500
058bacb6-33f7-498d-a3c6-5826f48a5112,9911467595017234,80dd1f6a-647b-4e0b-9572-33d723296304,Active,2023-07-06 02:05:24,Credit,9000
0362ae18-2828-4dde-bb4c-a628bb4ea3eb,1493694969940362,b14cbaf6-1421-424b-8bf6-7fa279e581cf,Inactive,2022-11-09 12:24:37,Debit,9000
74ad8246-8a79-4c74-aefc-1f9647eb212f,7009157129077262,42b04b62-ffc2-40d9-a177-5fe348505736,Active,2022-03-06 23:54:48,Credit,4500
e110e246-e605-4b06-a4e3-8910dc20b25c,4653053358024117,0547a067-09ff-436f-9f14-a65ccf1878bc,Active,2023-05-16 02:01:12,Credit,3500
e737f1e4-9d5e-438d-b281-a2f09a2fb4b0,2850390595659722,dbbc3c8b-5170-4cbc-b733-9e83ab76d3eb,Active,2023-04-14 22:04:49,Credit,5000
a2db45b1-ddc4-40cf-9f4f-25158acb483a,1495740710925755,7c761406-5fbd-4087-9172-899fcdbd761b,Active,2022-12-03 21:57:45,Credit,2500
19ae1ad9-f1f0-4b57-a774-37f894222011,9814623679586180,52d0bd38-535b-4771-9cb7-910075e6244d,Active,2024-06-28 11:25:44,Credit,8000
eec1e118-fe76-4fbf-9f53-5b7e5bc2f653,9713779105595408,863076e3-00fd-47b1-9c45-f8cae1781661,Active,2022-01-07 14:11:03,Debit,2000
24cfbdcd-eea4-4015-9e55-90c5cb786bdd,7968390006553216,e9336192-a38d-4351-815c-c8b440f2680a,Inactive,2023-07-17 05:52:05,Credit,2500
d012ddb3-e5ae-4c54-ad4e-c58ad2c4fe81,3876235887028136,bea5273a-7dc8-49f6-9c2b-ed779f2514af,Active,2025-02-03 18:49:31,Credit,5000
145f2bdc-b241-4663-8d64-363b8d4ec3d7,9518381000977180,9f036f87-9ba9-410a-bf98-fc592b8fc8f3,Active,2021-11-11 05:35:49,Credit,3000
8799a08f-7ded-4944-9b92-deace5cf3890,6938479814340895,6bd758c9-38b0-4d05-9608-46e3e4a3a456,Inactive,2021-04-24 19:14:22,Debit,1500
c1ef7984-b0ee-45cd-b101-6040fd09959b,5589484175676431,8be68e4e-254f-4dc8-b7d0-6af54db8b7c3,Inactive,2021-05-27 11:44:29,Credit,4000
a7ddb28f-9c91-4bd2-86e1-96b0e98cef7b,5257844697091055,b9e775a1-de86-4e84-9e18-ef239f7e4e1f,Active,2025-02-08 21:54:36,Debit,6500
867281eb-9f23-4940-95e6-f370b15674a4,9931421819933406,f26379e1-cddf-4503-b4f2-6b46698564c1,Inactive,2022-01-13 12:34:59,Credit,8000
d7cc4a07-a0be-49b6-b91d-3849ba02ce36,3487390893619291,b834b181-2447-426b-b7bc-336cfd94e0a8,Inactive,2022-11-29 08:49:20,Debit,1500
b939cf65-e643-43b6-8193-8c948a266455,3520387763486574,dbc469d1-e369-4864-a5a7-cec39694b467,Inactive,2023-02-16 13:11:29,Credit,6500
724aff0f-2e08-491b-aaa3-3c75cb6a287e,4642502714457241,1dde3bf6-0111-4a18-9692-fcec913fcbfe,Inactive,2024-08-05 04:57:04,Debit,5500
54bc58ed-bca2-4486-8a1a-7a3607b20816,1597327153266316,bb35fd9d-6f21-4c2d-b58e-bea7698686b1,Active,2023-10-22 06:46:42,Credit,2000
2985d6cb-fb37-45c6-bf99-4af0cdbc2aa9,2064825730563972,a08d0efb-a119-4a4a-8451-7aa0ac5bfa8c,Inactive,2022-07-20 12:23:25,Debit,9000
8579afed-014f-46ed-86ce-506f60bb51d2,9921722965327982,7be6dc52-4613-43f0-88c6-9cff000a98aa,Inactive,2024-06-01 08:30:10,Credit,5000
84e9c8b8-b44c-46c9-b9a8-99cad14ef1fa,1636014145332930,bb06a755-fd69-4207-a4b1-fc7f88329eb3,Active,2022-05-28 03:57:14,Debit,4000
6cb19193-2227-4829-9430-d3a347d71316,6509298787053340,fbb64cbe-8936-4b6a-bd3f-52d459d2cfdb,Active,2023-10-15 10:30:41,Credit,2500
3ce55867-34eb-48ef-9870-e8ebeadef32b,8803347445731498,903ed343-cab4-4772-928c-2f6a6dbe766d,Active,2023-10-09 23:56:15,Credit,8500
18a877f9-039e-4c8e-b06c-a3d0d8e31b83,2657043484474095,a32eaae9-f69a-4964-b205-2ba084cfae6c,Inactive,2024-02-10 12:12:26,Debit,6000
c2030ea4-1399-4cd5-948b-e21bfd9fd639,5102880486179551,202dd868-5410-41b9-988e-76716899843b,Inactive,2023-06-17 16:12:33,Debit,9000
4f81f234-8f8b-40d4-93fa-a73808a5ed6d,8315601693774261,2605f615-6e11-4d7d-8b1a-a5a2750d6420,Inactive,2021-03-01 15:36:07,Credit,6000
146f5799-e9dd-4fe4-92a3-d426aec06620,3407526012854025,5bef5092-1fe6-4c33-b086-92123cfbbf05,Active,2023-06-23 09:23:50,Debit,8500
082f4728-0832-477f-8093-3b495371afae,4552304164865781,90220fc9-4d45-402b-9386-8d3141213ba0,Active,2021-12-17 12:41:59,Debit,9500
99604eb6-d55e-43a0-86a6-985174e3ada6,6513360617594099,dc7fd272-b6dc-4b4d-9233-fdd46b6d0781,Active,2021-01-18 21:48:05,Credit,1000
eec465f6-3803-4ff7-9adb-5d1742332329,2737617281305931,fcf9137a-1859-4a36-abd1-27d3ca3ad8eb,Active,2023-11-15 04:37:52,Debit,7000
41522c82-258c-4d43-9e8c-01dc94ae8dbb,8642443807995781,dcd49355-072c-4ebf-b014-1c82d5639708,Active,2025-01-11 20:47:19,Debit,3000
8789887a-9f81-40a3-9026-51135b28c422,2098459101372235,2506b148-4901-4a4f-a98e-db5b21c0ef57,Inactive,2022-08-06 04:09:49,Credit,6000
8bf76e01-a3dd-47a7-a459-096618f6520d,9281267306105610,9ec946cb-79b0-49f2-8edd-b3d63ce688ff,Inactive,2025-02-13 09:19:17,Credit,3500
b81255f9-3fe2-451c-a894-1a804d7d1913,6547755360145581,8a959277-587f-49f9-92bb-11e3c423cb2b,Active,2021-03-15 23:45:52,Debit,2000
fe346a2a-eabf-4a18-88da-1bc92bba02f8,7927991828277133,c8129942-6898-4f31-bddf-2bd4b3b2a396,Inactive,2023-12-31 19:40:01,Debit,4500
1a1dbaf3-53f3-4115-888c-e19fe2d669e0,8266082919470930,0b07347d-576c-469e-9295-eb9bace6a4dc,Inactive,2021-07-31 03:49:59,Credit,4500
5d4c6b5e-ac0c-422d-8bd4-7c49cacd1bdd,6320417449009374,6f471215-2996-4c95-aa75-c08ecd3f2573,Inactive,2024-12-19 20:16:36,Debit,3500
f1025156-b77a-48f9-a393-443d45d5e39f,4014254912361020,95c16d03-b806-4f60-8f9b-aa9283562d18,Inactive,2024-01-21 03:13:53,Credit,5500
f7a10cdf-2ddf-4522-969c-1f26fcde6123,9582680368832793,7fea38dc-d76d-4da0-9b8f-dd60819d90e2,Active,2022-10-27 11:09:30,Credit,4500
daf11d72-2b93-4969-bc34-52dd57503eeb,6428090989717703,e33b5d44-577e-4a45-b135-a60539257ef0,Active,2023-10-28 10:14:00,Debit,8000
155b1106-2ef6-409a-976c-a43b872b6e9c,6261280717208681,b0ca2a9e-a20c-4dbf-87ff-ad8b412539b9,Active,2021-08-16 23:44:28,Debit,7000
5075cb6c-dd4f-4783-b570-00f1492429d0,8317566242197371,d265547d-2411-438d-b6fe-2628a32bfc61,Active,2023-12-20 15:15:37,Debit,9500
246c7b33-88c5-4528-b58c-84157315dc9d,2680432510406857,47de505f-3270-43f1-844d-1fc4cf7f34d9,Active,2022-05-08 19:50:36,Debit,9500
be9ccedb-6b96-4d25-81f2-738a2e6eedb0,4777946801080204,2ba668ef-29be-4df1-b89e-bd52ed9b1180,Inactive,2024-12-17 18:50:45,Credit,1000
5b72fbfc-15a2-4246-b407-60d020dd9fcd,5533653289137659,05bbbb7b-69ff-478c-a0a5-4392cc233ac5,Inactive,2022-03-20 09:58:14,Credit,8500
ace5a82b-fc0f-44b1-99c9-88628f1a1541,2872863135592860,4e080750-8861-4704-b2ce-a05055b424f3,Active,2024-07-31 14:59:15,Credit,5500
d50f5d11-c8f6-446d-999f-d7caeac24d9a,9639458545168936,f5c3d9b7-a924-48bb-9804-a696288bbc93,Active,2021-10-22 07:41:10,Credit,7000
c9df7190-7404-40c8-88db-fcdd82d8e36a,6549993531272522,53189f17-5cf7-4b43-95a9-16d2b42b589f,Inactive,2021-05-06 12:00:49,Credit,4500
24d03e56-d46a-4c6b-828c-2b4ce558b54c,8183572827876143,aba1d196-12be-48eb-b86c-d4d8351fa31f,Active,2023-02-21 07:43:26,Debit,8500
b1930fdc-5371-45f0-a056-25e77ced2661,6435960812401962,d44e537a-d996-497f-b47b-50465d945ef8,Inactive,2023-12-28 22:33:24,Debit,7000
49134596-bcf3-431e-ac78-0a6c6136b5d7,7877737820474365,0e7c9df3-b041-4d5f-b47c-94f136f7afe8,Inactive,2024-05-03 15:35:47,Credit,5500
0c2a5ed6-de11-4024-a6be-dad54ba8e41b,2855753032767421,80d3f340-5a6e-4897-a9f9-1187ef2f20fc,Inactive,2023-01-21 11:39:38,Credit,2500
d2feb6b2-ab78-4d94-bd6a-bdbfac0c04b4,7239114805959752,6badda6a-8b98-42e9-ac9c-99c1b2ef22b7,Active,2023-12-23 04:04:26,Credit,5500
04c5a88a-61fc-4d49-9b14-c81cf5c92e13,4872997632750314,af8806e2-27dd-43d4-a341-c09235d4f968,Inactive,2023-08-09 12:15:53,Debit,1500
227f313b-1acf-4fe2-a874-1b73810b94ba,1761305905638327,5218d6a3-c7af-41a2-8280-a35cea793076,Active,2022-02-19 14:24:53,Debit,5000
c7bf6062-daba-4ae8-b5df-54941a61382a,4340732854773987,8e541683-f645-4fed-9831-cb58234e7d69,Inactive,2021-09-27 10:38:04,Credit,3000
7b017f6a-dd2d-488c-a446-11d7564e6281,1486009453484828,45662bff-5618-45bc-8ca9-0fae6c6026ec,Inactive,2021-08-27 20:02:34,Credit,5000
272ec8e2-b727-41ef-9ac9-0176fe3d727c,8129661109934423,a6856968-d90e-4973-bbf7-de282084a478,Active,2022-10-30 09:35:48,Credit,8500
0afece1a-87d6-4ee3-829d-7cb82bfe80f3,9498531396975257,4dd4ca1c-2b05-4e58-b0ea-b8030e5c6b7f,Inactive,2022-05-27 03:45:21,Credit,1000
f77046dc-877a-4eaf-905c-3386ae7f64db,9544021300094694,f74500bc-a605-4f48-a82e-afcedcc64879,Active,2021-02-08 01:09:48,Debit,8500
5c910c12-d164-4c33-8cfe-bc939acceec7,6719956547032490,873553c8-f8e2-42ab-9e12-65c26358557f,Active,2021-02-11 04:27:45,Credit,2000
a49c4043-7e9f-4666-99e1-933916c6a3c1,8460739215844309,7042792d-b215-475e-97e6-b766d916ce5e,Active,2024-11-15 07:42:04,Credit,4500
5923d260-163c-43dc-a801-c6c045bedf90,7733855752266497,3e907615-dc99-487c-9b11-ca93e3e8bf1a,Inactive,2022-01-27 05:21:14,Debit,3500
d9f9d14a-4582-484d-a818-620cffd6156d,7502424248399617,af197561-bcea-422d-90d9-52f48334682b,Active,2022-10-28 07:27:26,Credit,4500
0e3d5ae7-6806-4739-b316-b1fb9357ccff,7611177725005199,b6aa6874-d471-4e9d-a639-099b605b600f,Inactive,2024-04-10 16:47:11,Debit,8500
ed3f7b8f-9503-4397-98b7-fad1914c0056,6954388727748206,e39638da-cfe5-4bb5-997e-0ecacd6fb3be,Inactive,2025-02-21 14:53:30,Credit,6500
85ff6806-765e-46d0-8e5d-e3789bdb3500,8781943520995733,9e15f805-9381-4f5b-a6fe-812877bdb556,Inactive,2023-09-25 20:47:39,Debit,3500
db9f3685-aa30-4ace-bf2c-ac289405209b,5584488854029952,555e475c-8a6b-4a85-bc1b-e28a209bc94c,Inactive,2023-11-07 12:45:28,Credit,3500
943079ae-c360-44cf-9ba6-5596bb646d04,4186837395053268,39e1e131-3472-439d-a8ce-649dbca05bcd,Inactive,2024-08-07 14:57:00,Debit,4500
b37dca09-d865-4eb1-a087-5f624c834700,8391622277816894,f839594b-5588-4268-af94-5d7c300ab855,Inactive,2022-11-18 05:35:07,Debit,8000
cf86e674-9d22-44a5-85e3-a31626671e92,6633625562309472,ad7a6f68-eef5-4aec-bbc7-0295b854e88f,Inactive,2024-03-13 11:28:13,Debit,3000
b26287d5-c020-47fc-afc8-27fdad7ecfcc,7812900026483814,3e2056c7-7f56-47ee-8331-3e155a9a516f,Inactive,2024-12-13 18:39:39,Credit,7500
27575424-3870-4d48-8171-f158eaa02e5d,1069108990996757,a0c98a75-399f-4b9a-bca1-3c7b705ce6ee,Inactive,2023-02-23 20:20:05,Debit,2500
3e6b3756-e008-4bab-8c22-cd744bda408f,5842633187047602,2e51eadc-62c0-4801-b116-f4325ec3e496,Inactive,2023-02-19 00:13:00,Debit,1000
08c45ab2-cb58-42ee-9931-5350375f3bcb,7084248800896791,b029d28c-eb9e-4b6b-8b98-b29b758596ab,Inactive,2022-05-29 04:49:53,Debit,3500
f086b5f4-23c9-443c-b4ae-54e121377215,7222121480292363,010af4d8-cfb3-45e7-93da-8cd059d141a4,Inactive,2024-02-07 06:58:23,Credit,7000
bf4ecafa-8dcb-484d-b94e-72be55d81250,4329609664939524,2aab39b4-90d4-40cc-b6ec-df0d3a74ffb5,Inactive,2024-05-15 04:43:57,Debit,9500
dcc43ed0-3038-476d-92b6-ac958e03aa32,4687570798008404,57fded96-7f68-487f-87c2-357d443a1271,Inactive,2023-03-14 09:57:08,Credit,6500
f659a364-a06b-4149-98be-4fbad4c5dd2c,2591656935438094,940ef609-d0b1-4910-8a92-410563a4a26d,Inactive,2022-10-26 22:41:41,Debit,5000
5c498356-3d4d-4b1e-86eb-c9d738663283,6114370614277143,d661a133-ce21-4e58-8873-d741a918b9e1,Inactive,2025-02-25 06:57:39,Debit,9500
9e8901c1-accb-4955-b3d0-13082cbacba6,2009113934573006,b9a6e63e-4208-4ea7-b847-d23c15ef79a1,Active,2022-04-04 01:39:46,Debit,8500
03f1f3e2-c825-474c-a530-bd7fd89962e7,2517497110052998,4ca2d040-f24c-40bb-b654-1fe0a62e65b6,Active,2021-04-10 05:50:31,Credit,8500
f80e8891-a34b-442d-9375-d8adb64b9755,3374138529064181,bd32f4fd-78c5-4ef6-b10a-26f844ae8cd5,Active,2023-02-26 02:25:10,Debit,2000
3dd61ed0-9c38-4b88-8d9d-eace82004c87,9887812533315474,a7398811-b0bf-4099-91f2-10da5af58494,Active,2024-02-05 01:34:01,Credit,2500
211132f9-2be1-460f-b4ec-f1c69697470e,4098322048028176,09411eee-a5dd-45ae-9d7c-f9cbfb893a07,Inactive,2021-08-25 10:17:46,Debit,4500
cced0a61-2afa-4f22-94ab-f85e9a90bb92,9529971933538514,c7595c8e-c297-4623-b8c0-85064d9aefbb,Active,2021-12-08 13:53:08,Debit,2500
2788cff2-f71e-422d-b9bb-bb170f70871d,4249257098308616,44022c21-8eb6-4ee5-9f93-e08eee42a075,Active,2022-04-19 11:18:08,Credit,7000
f5e28cad-10b5-45f6-a26d-39ef7d3a4a62,5564708831257973,6ad84270-84af-4604-9c04-e331545e37c9,Active,2023-03-05 21:31:23,Credit,9000
d2ee03ba-6d94-47c0-b8a6-4a9233beed8d,3740352057769274,40b548ea-0946-4a71-a34a-09ff66231d82,Inactive,2021-09-24 22:23:12,Credit,2000
cf8e4e2b-bab7-4065-a5a0-4c8787935983,4169323144481643,797b2e5b-5425-444c-8842-8ab06e0d6849,Inactive,2025-03-30 12:57:41,Debit,2000
